date,asset,open,high,low,close,volume,turnover,trailing-high,trailing-ago,prct-decline,trailing-max-decline,idx,setup,signal,initial,px0,px5,px10,px20,px40
2025-09-04 00:00:00+00:00,VWOB,66.09,66.25,66.03,66.25,51392,3404720.0,66.58,240,-0.008260738960648828,-0.0851607089215981,611,true,true,true,66.66,67.15,66.78,66.845,67.875
2024-02-16 00:00:00+00:00,VXUS,58.05,58.32,57.93,58.08,139676,8112382.08,58.41,139,-0.00821777092963527,-0.12771785653141576,224,true,true,true,58.265,58.83,59.12,59.61,57.88
2025-05-09 00:00:00+00:00,VXUS,65.21,65.21,64.85,64.99,117985,7667845.149999999,65.52,153,-0.0102258852258853,-0.16086691086691085,531,true,true,true,65.62,66.21,66.75,68.3,69.38
2025-01-17 00:00:00+00:00,WES,40.6,41.77,40.585,41.47,77714,3222799.58,42.76,123,-0.050865294667913896,-0.17224041159962566,454,true,true,true,42.87,41.23,40.635,41.5,41.56
2024-10-10 00:00:00+00:00,WH,78.705,80.295,78.705,79.54,40754,3241573.16,81.73,206,-0.03701211305518182,-0.1717851462131409,387,true,true,true,81.78,82.75,90.07,95.06,101.89
2024-11-08 00:00:00+00:00,WTM,1868.51,1888.43,1857.28,1862.27,1581,2944248.87,1915.8,129,-0.03054598601106584,-0.13243292619271319,408,true,true,true,1907.86,1916.41,1985.94,1983.8,1874.74
2025-11-26 00:00:00+00:00,WTM,2000.0,2037.55,2000.0,2031.465,661,1342798.365,2037.91,251,-0.01860239166597155,-0.19122532398388548,670,true,true,true,2025.365,2034.09,2038.65,2061.43,2051.505
2023-11-10 00:00:00+00:00,WTW,238.4,240.76,236.82,240.215,43435,1.0433738525E7,241.6,141,-0.019784768211920545,-0.19168046357615898,158,true,true,true,243.47,242.15,245.13,244.81,245.45
2025-09-23 00:00:00+00:00,WTW,338.3,341.21,337.02,340.77,28830,9824399.1,342.66,141,-0.016459464191910467,-0.14416622891495956,624,true,true,true,343.58,345.47,349.895,330.525,319.54
2024-03-22 00:00:00+00:00,XLE,92.63,92.87,92.18,92.33,732009,6.758639097E7,93.68,131,-0.016011955593509875,-0.15681041844577293,248,true,true,true,93.23,95.13,97.53,95.57,94.4
2024-05-10 00:00:00+00:00,XLP,77.18,77.705,77.115,77.63,888582,6.898062066E7,77.82,259,-0.009059367771780957,-0.162361860704189,282,true,true,true,77.4,78.19,77.12,77.59,77.39
2024-07-16 00:00:00+00:00,XLRE,40.3,40.57,40.13,40.47,394211,1.595371917E7,40.9,144,-0.018826405867970575,-0.18346516968614435,326,true,true,true,40.9,40.83,41.275,41.84,44.815
2025-06-02 00:00:00+00:00,XLU,81.61,82.29,81.245,82.16,1333328,1.0954622847999999E8,83.41,125,-0.025956120369260205,-0.14842345042560834,546,true,true,true,82.4,80.83,80.72,81.9,85.0
2025-11-24 00:00:00+00:00,XLV,155.17,156.155,154.48,155.24,927624,1.4400434976000002E8,157.58,299,-0.019672547277573393,-0.19317029903699956,668,true,true,true,158.76,154.34,149.97,154.99,157.47
2024-03-27 00:00:00+00:00,XOP,150.01,152.79,149.67,152.79,179983,2.749960257E7,154.67,137,-0.032326889506691714,-0.18141850391155356,251,true,true,true,154.98,159.89,159.67,156.93,148.14
2024-11-08 00:00:00+00:00,XRT,79.51,79.51,78.95,79.14,677966,5.365422924E7,80.09,124,-0.014233986764889517,-0.15263856132075482,408,true,true,true,80.22,78.55,81.02,83.535,79.31
2024-09-17 00:00:00+00:00,XYLD,41.53,41.53,41.45,41.485,17053,707443.705,41.54,291,-0.0021665864227250475,-0.0974963890226287,370,true,true,true,41.51,41.385,41.33,41.83,42.18
2025-02-05 00:00:00+00:00,YUM,131.26,131.705,129.63,131.245,136477,1.7911923865000002E7,143.2,193,-0.09476256983240217,-0.14804469273743015,466,true,true,true,144.0,146.53,150.98,159.215,161.47
2023-07-11 00:00:00+00:00,ZEXIT,10.0,10.0,10.0,10.0,242000,2420000.0,10.0,299,0.0,0.0,71,true,true,true,10.0,10.0,10.0,10.0,10.0
2024-02-01 00:00:00+00:00,ZWS,29.925,30.5,29.71,30.26,74367,2250345.42,30.87,131,-0.03757693553611918,-0.18691286038224808,213,true,true,true,30.86,33.24,32.09,32.07,33.06
2024-09-17 00:00:00+00:00,ZWS,33.76,34.13,33.66,33.83,159849,5407691.67,34.37,152,-0.020657550189118412,-0.18691286038224808,370,true,true,true,34.03,34.67,35.79,36.64,39.35
